antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Iron Bundle PAR 56'}),frozenset({'Fezandipiti ex SFA 38'}),0.25229357798165136,0.7064220183486238,0.23853211009174313,0.9454545454545455,1.3383707201889021,1.0,0.06030637151754906,5.382262996941906,0.33813119395941493,0.3312101910828026,0.8142045454545458,0.6415584415584417
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Iron Bundle PAR 56'}),0.7064220183486238,0.25229357798165136,0.23853211009174313,0.33766233766233766,1.3383707201889021,1.0,0.06030637151754906,1.12889008814535,0.861177884615385,0.3312101910828026,0.11417416938889333,0.6415584415584417
frozenset({'Koraidon SSP 116'}),frozenset({'Fezandipiti ex SFA 38'}),0.11009174311926606,0.7064220183486238,0.10091743119266056,0.9166666666666666,1.2976190476190477,1.0,0.023146199814830404,3.522935779816512,0.2577319587628866,0.14102564102564105,0.7161458333333333,0.5297619047619048
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Koraidon SSP 116'}),0.7064220183486238,0.11009174311926606,0.10091743119266056,0.14285714285714288,1.2976190476190477,1.0,0.023146199814830404,1.0382262996941896,0.78125,0.14102564102564105,0.03681885125184096,0.5297619047619048
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Latias ex SSP 76'}),0.7064220183486238,0.15137614678899083,0.15137614678899083,0.2142857142857143,1.4155844155844155,1.0,0.044440703644474375,1.0800667222685572,1.0,0.2142857142857143,0.07413127413127414,0.6071428571428572
frozenset({'Latias ex SSP 76'}),frozenset({'Fezandipiti ex SFA 38'}),0.15137614678899083,0.7064220183486238,0.15137614678899083,1.0,1.4155844155844157,1.0,0.044440703644474375,inf,0.34594594594594597,0.2142857142857143,1.0,0.6071428571428572
frozenset({'Lumineon V BRS 40'}),frozenset({'Fezandipiti ex SFA 38'}),0.2981651376146789,0.7064220183486238,0.26605504587155965,0.8923076923076924,1.2631368631368631,1.0,0.05542462755660302,2.726081258191351,0.29682217714672093,0.360248447204969,0.6331730769230771,0.6344655344655346
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Lumineon V BRS 40'}),0.7064220183486238,0.2981651376146789,0.26605504587155965,0.37662337662337664,1.2631368631368631,1.0,0.05542462755660302,1.1258600917431194,0.7095905172413798,0.360248447204969,0.11179017061370006,0.6344655344655346
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Mew ex MEW 151'}),0.7064220183486238,0.21100917431192662,0.1743119266055046,0.24675324675324678,1.1693958215697347,1.0,0.025250399797996814,1.0474533375514077,0.4934210526315791,0.23456790123456792,0.04530353367562672,0.536420101637493
frozenset({'Mew ex MEW 151'}),frozenset({'Fezandipiti ex SFA 38'}),0.21100917431192662,0.7064220183486238,0.1743119266055046,0.8260869565217391,1.1693958215697347,1.0,0.025250399797996814,1.688073394495413,0.1835985312117504,0.23456790123456792,0.40760869565217395,0.536420101637493
frozenset({'Pecharunt ex SFA 39'}),frozenset({'Fezandipiti ex SFA 38'}),0.15137614678899083,0.7064220183486238,0.14220183486238533,0.9393939393939394,1.3297914207005117,1.0,0.03526639171786887,4.844036697247711,0.2922406277244987,0.19871794871794876,0.7935606060606063,0.5703463203463204
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Pecharunt ex SFA 39'}),0.7064220183486238,0.15137614678899083,0.14220183486238533,0.2012987012987013,1.3297914207005117,1.0,0.03526639171786887,1.0625046617438652,0.844758064516129,0.19871794871794876,0.05882765882765883,0.5703463203463204
frozenset({'Pidgeot ex OBF 164'}),frozenset({'Fezandipiti ex SFA 38'}),0.1651376146788991,0.7064220183486238,0.15137614678899083,0.9166666666666666,1.2976190476190477,1.0,0.034719299722245606,3.522935779816512,0.2747252747252747,0.21019108280254778,0.7161458333333333,0.5654761904761905
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Pidgeot ex OBF 164'}),0.7064220183486238,0.1651376146788991,0.15137614678899083,0.2142857142857143,1.2976190476190477,1.0,0.034719299722245606,1.0625521267723104,0.78125,0.21019108280254778,0.058869701726844595,0.5654761904761905
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Pidgey OBF 162'}),0.7064220183486238,0.16055045871559634,0.15137614678899083,0.2142857142857143,1.3346938775510204,1.0,0.03795976769632187,1.0683903252710591,0.8541666666666667,0.21153846153846154,0.06401249024199845,0.5785714285714285
frozenset({'Pidgey OBF 162'}),frozenset({'Fezandipiti ex SFA 38'}),0.16055045871559634,0.7064220183486238,0.15137614678899083,0.9428571428571428,1.3346938775510204,1.0,0.03795976769632187,5.137614678899081,0.2987249544626594,0.21153846153846154,0.8053571428571428,0.5785714285714285
frozenset({'Radiant Greninja ASR 46'}),frozenset({'Fezandipiti ex SFA 38'}),0.47706422018348627,0.7064220183486238,0.41743119266055045,0.8749999999999999,1.2386363636363635,1.0,0.08042252335661981,2.348623853211007,0.368421052631579,0.5449101796407186,0.5742187499999997,0.7329545454545454
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Radiant Greninja ASR 46'}),0.7064220183486238,0.47706422018348627,0.41743119266055045,0.5909090909090909,1.2386363636363635,1.0,0.08042252335661981,1.2782874617737003,0.65625,0.5449101796407186,0.21770334928229668,0.7329545454545454
frozenset({'Rotom V LOR 58'}),frozenset({'Fezandipiti ex SFA 38'}),0.1743119266055046,0.7064220183486238,0.12385321100917432,0.7105263157894737,1.00580997949419,1.0,0.0007154279942765823,1.0141784820683903,0.006995884773662613,0.16363636363636364,0.013980263157894753,0.4429254955570745
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Rotom V LOR 58'}),0.7064220183486238,0.1743119266055046,0.12385321100917432,0.17532467532467533,1.00580997949419,1.0,0.0007154279942765823,1.0012280575019865,0.019675925925926097,0.16363636363636364,0.0012265512265512185,0.4429254955570745
frozenset({'Squawkabilly ex PAL 169'}),frozenset({'Fezandipiti ex SFA 38'}),0.3623853211009174,0.7064220183486238,0.3394495412844037,0.9367088607594938,1.3259904652309717,1.0,0.08345257133237943,4.638532110091751,0.38557262298269485,0.4654088050314466,0.7844145569620257,0.7086141706394872
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Squawkabilly ex PAL 169'}),0.7064220183486238,0.3623853211009174,0.3394495412844037,0.48051948051948057,1.3259904652309717,1.0,0.08345257133237943,1.227408256880734,0.8374155405405405,0.4654088050314466,0.18527515649817816,0.7086141706394872
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Terapagos ex SCR 128'}),0.7064220183486238,0.11467889908256881,0.11009174311926606,0.15584415584415587,1.3589610389610391,1.0,0.029080043767359648,1.0487649964714185,0.8997395833333331,0.15483870967741936,0.04649754390687035,0.5579220779220779
frozenset({'Terapagos ex SCR 128'}),frozenset({'Fezandipiti ex SFA 38'}),0.11467889908256881,0.7064220183486238,0.11009174311926606,0.96,1.358961038961039,1.0,0.029080043767359648,7.339449541284398,0.29835924006908454,0.15483870967741936,0.8637499999999999,0.5579220779220779
frozenset({'Iron Bundle PAR 56'}),frozenset({'Latias ex SSP 76'}),0.25229357798165136,0.15137614678899083,0.11467889908256881,0.4545454545454546,3.002754820936639,1.0,0.07648766938809864,1.555810397553517,0.8920245398773005,0.3968253968253968,0.3572481572481573,0.6060606060606061
frozenset({'Latias ex SSP 76'}),frozenset({'Iron Bundle PAR 56'}),0.15137614678899083,0.25229357798165136,0.11467889908256881,0.7575757575757576,3.002754820936639,1.0,0.07648766938809864,3.084288990825688,0.7859459459459459,0.3968253968253968,0.6757761665737126,0.6060606060606061
frozenset({'Iron Bundle PAR 56'}),frozenset({'Lumineon V BRS 40'}),0.25229357798165136,0.2981651376146789,0.11926605504587157,0.4727272727272728,1.5854545454545457,1.0,0.04404090564767277,1.3310661183169885,0.4938650306748467,0.2765957446808511,0.24872251931075468,0.4363636363636364
frozenset({'Lumineon V BRS 40'}),frozenset({'Iron Bundle PAR 56'}),0.2981651376146789,0.25229357798165136,0.11926605504587157,0.4,1.5854545454545457,1.0,0.04404090564767277,1.2461773700305812,0.5261437908496733,0.2765957446808511,0.19754601226993868,0.4363636363636364
frozenset({'Pecharunt ex SFA 39'}),frozenset({'Iron Bundle PAR 56'}),0.15137614678899083,0.25229357798165136,0.10091743119266056,0.6666666666666666,2.6424242424242426,1.0,0.06272620149819039,2.2431192660550456,0.7324324324324324,0.3333333333333333,0.5541922290388547,0.5333333333333333
frozenset({'Iron Bundle PAR 56'}),frozenset({'Pecharunt ex SFA 39'}),0.25229357798165136,0.15137614678899083,0.10091743119266056,0.4,2.6424242424242426,1.0,0.06272620149819039,1.4143730886850154,0.8312883435582822,0.3333333333333333,0.292972972972973,0.5333333333333333
frozenset({'Iron Bundle PAR 56'}),frozenset({'Radiant Greninja ASR 46'}),0.25229357798165136,0.47706422018348627,0.16055045871559634,0.6363636363636365,1.333916083916084,1.0,0.040190219678478245,1.4380733944954132,0.3347940403155127,0.2822580645161291,0.30462519936204163,0.486451048951049
frozenset({'Radiant Greninja ASR 46'}),frozenset({'Iron Bundle PAR 56'}),0.47706422018348627,0.25229357798165136,0.16055045871559634,0.33653846153846156,1.3339160839160842,1.0,0.040190219678478245,1.1269777955059168,0.4786967418546367,0.2822580645161291,0.11267107126002836,0.486451048951049
frozenset({'Squawkabilly ex PAL 169'}),frozenset({'Iron Bundle PAR 56'}),0.3623853211009174,0.25229357798165136,0.1651376146788991,0.4556962025316456,1.8062140391254318,1.0,0.07371012541031902,1.3736931939406871,0.7000399680255796,0.3673469387755102,0.2720354119748389,0.5551208285385502
frozenset({'Iron Bundle PAR 56'}),frozenset({'Squawkabilly ex PAL 169'}),0.25229357798165136,0.3623853211009174,0.1651376146788991,0.6545454545454547,1.8062140391254318,1.0,0.07371012541031902,1.8457267020762924,0.596966598500341,0.3673469387755102,0.4582079790712886,0.5551208285385502
frozenset({'Koraidon SSP 116'}),frozenset({'Radiant Greninja ASR 46'}),0.11009174311926606,0.47706422018348627,0.11009174311926606,1.0,2.0961538461538463,1.0,0.05757091153943271,inf,0.5876288659793815,0.23076923076923078,1.0,0.6153846153846154
frozenset({'Radiant Greninja ASR 46'}),frozenset({'Koraidon SSP 116'}),0.47706422018348627,0.11009174311926606,0.11009174311926606,0.23076923076923078,2.0961538461538463,1.0,0.05757091153943271,1.1568807339449543,1.0,0.23076923076923078,0.13560666137985727,0.6153846153846154
frozenset({'Squawkabilly ex PAL 169'}),frozenset({'Latias ex SSP 76'}),0.3623853211009174,0.15137614678899083,0.14678899082568808,0.40506329113924056,2.675872650556195,1.0,0.09193249726454003,1.426410306461058,0.9822392086330934,0.4,0.2989394457748889,0.6873801304181051
frozenset({'Latias ex SSP 76'}),frozenset({'Squawkabilly ex PAL 169'}),0.15137614678899083,0.3623853211009174,0.14678899082568808,0.9696969696969697,2.675872650556195,1.0,0.09193249726454003,21.041284403669746,0.7380067567567568,0.4,0.9524743841290604,0.6873801304181051
frozenset({'Pidgeot ex OBF 164'}),frozenset({'Lumineon V BRS 40'}),0.1651376146788991,0.2981651376146789,0.11926605504587157,0.7222222222222222,2.422222222222222,1.0,0.07002777543977781,2.526605504587156,0.7032967032967034,0.3466666666666667,0.6042120551924474,0.5611111111111111
frozenset({'Lumineon V BRS 40'}),frozenset({'Pidgeot ex OBF 164'}),0.2981651376146789,0.1651376146788991,0.11926605504587157,0.4,2.422222222222222,1.0,0.07002777543977781,1.3914373088685015,0.8366013071895427,0.3466666666666667,0.2813186813186813,0.5611111111111111
frozenset({'Lumineon V BRS 40'}),frozenset({'Pidgey OBF 162'}),0.2981651376146789,0.16055045871559634,0.11926605504587157,0.4,2.4914285714285715,1.0,0.07139550542883596,1.3990825688073394,0.8529411764705883,0.35135135135135137,0.28524590163934427,0.5714285714285714
frozenset({'Pidgey OBF 162'}),frozenset({'Lumineon V BRS 40'}),0.16055045871559634,0.2981651376146789,0.11926605504587157,0.7428571428571429,2.4914285714285715,1.0,0.07139550542883596,2.729357798165138,0.7131147540983608,0.35135135135135137,0.6336134453781513,0.5714285714285714
frozenset({'Rotom V LOR 58'}),frozenset({'Lumineon V BRS 40'}),0.1743119266055046,0.2981651376146789,0.12385321100917432,0.7105263157894737,2.382995951417004,1.0,0.07187947142496423,2.4245204336947457,0.7028806584362141,0.35526315789473684,0.587547299621603,0.5629554655870446
frozenset({'Lumineon V BRS 40'}),frozenset({'Rotom V LOR 58'}),0.2981651376146789,0.1743119266055046,0.12385321100917432,0.4153846153846154,2.382995951417004,1.0,0.07187947142496423,1.412361178174795,0.8269184216896635,0.35526315789473684,0.291965811965812,0.5629554655870446
frozenset({'Squawkabilly ex PAL 169'}),frozenset({'Lumineon V BRS 40'}),0.3623853211009174,0.2981651376146789,0.16055045871559634,0.44303797468354433,1.4858812074001948,1.0,0.052499789580001704,1.2601125938281903,0.5128468653648511,0.3211009174311927,0.20642012079093247,0.49074975657254144
frozenset({'Lumineon V BRS 40'}),frozenset({'Squawkabilly ex PAL 169'}),0.2981651376146789,0.3623853211009174,0.16055045871559634,0.5384615384615385,1.485881207400195,1.0,0.052499789580001704,1.3814984709480127,0.465919701213819,0.3211009174311927,0.2761483121195353,0.49074975657254144
frozenset({'Manaphy BRS 41'}),frozenset({'Radiant Greninja ASR 46'}),0.12844036697247707,0.47706422018348627,0.10091743119266056,0.7857142857142857,1.646978021978022,1.0,0.039643127682854974,2.440366972477064,0.45071770334928224,0.19999999999999998,0.5902255639097744,0.49862637362637363
frozenset({'Radiant Greninja ASR 46'}),frozenset({'Manaphy BRS 41'}),0.47706422018348627,0.12844036697247707,0.10091743119266056,0.21153846153846154,1.646978021978022,1.0,0.039643127682854974,1.1053927053031998,0.7511961722488038,0.19999999999999998,0.09534412955465586,0.49862637362637363
frozenset({'Squawkabilly ex PAL 169'}),frozenset({'Mew ex MEW 151'}),0.3623853211009174,0.21100917431192662,0.1559633027522936,0.43037974683544306,2.039625756741882,1.0,0.0794966753640266,1.3851172273190622,0.7994075327972915,0.37362637362637363,0.2780394465705034,0.5847550908090259
frozenset({'Mew ex MEW 151'}),frozenset({'Squawkabilly ex PAL 169'}),0.21100917431192662,0.3623853211009174,0.1559633027522936,0.7391304347826086,2.039625756741882,1.0,0.0794966753640266,2.444189602446483,0.6460328317373462,0.37362637362637363,0.5908664372849545,0.5847550908090259
frozenset({'Pidgeot ex OBF 164'}),frozenset({'Pidgey OBF 162'}),0.1651376146788991,0.16055045871559634,0.16055045871559634,0.9722222222222222,6.055555555555555,1.0,0.1340375389276997,30.22018348623852,1.0,0.9722222222222221,0.9669095324833029,0.9861111111111112
frozenset({'Pidgey OBF 162'}),frozenset({'Pidgeot ex OBF 164'}),0.16055045871559634,0.1651376146788991,0.16055045871559634,1.0,6.055555555555555,1.0,0.1340375389276997,inf,0.9945355191256832,0.9722222222222221,1.0,0.9861111111111112
frozenset({'Pidgeot ex OBF 164'}),frozenset({'Rotom V LOR 58'}),0.1651376146788991,0.1743119266055046,0.13302752293577982,0.8055555555555556,4.621345029239766,1.0,0.10424206716606346,4.246395806028834,0.938613111026904,0.6444444444444445,0.7645061728395062,0.7843567251461989
frozenset({'Rotom V LOR 58'}),frozenset({'Pidgeot ex OBF 164'}),0.1743119266055046,0.1651376146788991,0.13302752293577982,0.7631578947368421,4.621345029239766,1.0,0.10424206716606346,3.5249745158002046,0.9490421455938698,0.6444444444444445,0.7163100057836901,0.7843567251461989
frozenset({'Rotom V LOR 58'}),frozenset({'Pidgey OBF 162'}),0.1743119266055046,0.16055045871559634,0.12844036697247707,0.7368421052631579,4.5894736842105255,1.0,0.10045450719636395,3.189908256880733,0.9472222222222224,0.6222222222222223,0.6865113603681334,0.7684210526315789
frozenset({'Pidgey OBF 162'}),frozenset({'Rotom V LOR 58'}),0.16055045871559634,0.1743119266055046,0.12844036697247707,0.8,4.589473684210526,1.0,0.10045450719636395,4.128440366972478,0.9316939890710383,0.6222222222222223,0.7577777777777778,0.7684210526315789
frozenset({'Squawkabilly ex PAL 169'}),frozenset({'Radiant Greninja ASR 46'}),0.3623853211009174,0.47706422018348627,0.21100917431192662,0.5822784810126582,1.2205452775073027,1.0,0.038128103694975185,1.2518765638031693,0.28339067876133883,0.3357664233576643,0.20119920053297796,0.5122930866601753
frozenset({'Radiant Greninja ASR 46'}),frozenset({'Squawkabilly ex PAL 169'}),0.47706422018348627,0.3623853211009174,0.21100917431192662,0.4423076923076923,1.220545277507303,1.0,0.038128103694975185,1.1433090794052516,0.34553775743707105,0.3357664233576643,0.12534587714443826,0.5122930866601753
"frozenset({'Bloodmoon Ursaluna ex TWM 141', 'Lumineon V BRS 40'})",frozenset({'Fezandipiti ex SFA 38'}),0.13302752293577982,0.7064220183486238,0.10550458715596331,0.7931034482758621,1.1227048813255711,1.0,0.01153101590775188,1.4189602446483183,0.12606395215090874,0.14375000000000002,0.2952586206896553,0.4712270488132557
"frozenset({'Bloodmoon Ursaluna ex TWM 141', 'Fezandipiti ex SFA 38'})",frozenset({'Lumineon V BRS 40'}),0.20642201834862386,0.2981651376146789,0.10550458715596331,0.5111111111111111,1.7141880341880342,1.0,0.0439567376483461,1.4355713094245204,0.5250062829856748,0.2643678160919541,0.3034132171387073,0.4324786324786325
"frozenset({'Lumineon V BRS 40', 'Fezandipiti ex SFA 38'})",frozenset({'Bloodmoon Ursaluna ex TWM 141'}),0.26605504587155965,0.29357798165137616,0.10550458715596331,0.39655172413793105,1.3507543103448276,1.0,0.027396683780826533,1.1706422018348623,0.353804347826087,0.23232323232323238,0.14576802507836992,0.3779633620689655
frozenset({'Bloodmoon Ursaluna ex TWM 141'}),"frozenset({'Lumineon V BRS 40', 'Fezandipiti ex SFA 38'})",0.29357798165137616,0.26605504587155965,0.10550458715596331,0.359375,1.3507543103448274,1.0,0.027396683780826533,1.1456701722980533,0.36758893280632415,0.23232323232323238,0.12714843749999996,0.3779633620689655
frozenset({'Lumineon V BRS 40'}),"frozenset({'Bloodmoon Ursaluna ex TWM 141', 'Fezandipiti ex SFA 38'})",0.2981651376146789,0.20642201834862386,0.10550458715596331,0.35384615384615387,1.7141880341880342,1.0,0.0439567376483461,1.228156400174749,0.5936345552713839,0.2643678160919541,0.18577145397954647,0.4324786324786325
frozenset({'Fezandipiti ex SFA 38'}),"frozenset({'Bloodmoon Ursaluna ex TWM 141', 'Lumineon V BRS 40'})",0.7064220183486238,0.13302752293577982,0.10550458715596331,0.14935064935064937,1.1227048813255711,1.0,0.01153101590775188,1.0191890188388544,0.37228260869565233,0.14375000000000002,0.018827733113447414,0.4712270488132557
"frozenset({'Squawkabilly ex PAL 169', 'Bloodmoon Ursaluna ex TWM 141'})",frozenset({'Fezandipiti ex SFA 38'}),0.12844036697247707,0.7064220183486238,0.10550458715596331,0.8214285714285714,1.1628014842300556,1.0,0.014771483881828126,1.6440366972477063,0.16064073226544617,0.1446540880503145,0.39174107142857134,0.48538961038961037
"frozenset({'Squawkabilly ex PAL 169', 'Fezandipiti ex SFA 38'})",frozenset({'Bloodmoon Ursaluna ex TWM 141'}),0.3394495412844037,0.29357798165137616,0.10550458715596331,0.3108108108108108,1.0586993243243241,1.0,0.005849675953202585,1.0250044972117287,0.08393719806763274,0.20000000000000004,0.02439452439452436,0.3350929054054054
"frozenset({'Bloodmoon Ursaluna ex TWM 141', 'Fezandipiti ex SFA 38'})",frozenset({'Squawkabilly ex PAL 169'}),0.20642201834862386,0.3623853211009174,0.10550458715596331,0.5111111111111111,1.4104078762306609,1.0,0.03070027775439778,1.3042118432026688,0.3666750439808997,0.22772277227722773,0.23325339728217417,0.4011251758087201
frozenset({'Squawkabilly ex PAL 169'}),"frozenset({'Bloodmoon Ursaluna ex TWM 141', 'Fezandipiti ex SFA 38'})",0.3623853211009174,0.20642201834862386,0.10550458715596331,0.2911392405063291,1.4104078762306609,1.0,0.03070027775439778,1.1195117955439056,0.4563653425086018,0.22772277227722773,0.10675349381722395,0.4011251758087201
frozenset({'Bloodmoon Ursaluna ex TWM 141'}),"frozenset({'Squawkabilly ex PAL 169', 'Fezandipiti ex SFA 38'})",0.29357798165137616,0.3394495412844037,0.10550458715596331,0.359375,1.0586993243243243,1.0,0.005849675953202585,1.031103155068248,0.0784867306606436,0.20000000000000004,0.030164930555555525,0.3350929054054054
frozenset({'Fezandipiti ex SFA 38'}),"frozenset({'Squawkabilly ex PAL 169', 'Bloodmoon Ursaluna ex TWM 141'})",0.7064220183486238,0.12844036697247707,0.10550458715596331,0.14935064935064937,1.1628014842300558,1.0,0.014771483881828126,1.024581553330065,0.47690217391304335,0.1446540880503145,0.02399179767600822,0.48538961038961037
"frozenset({'Bloodmoon Ursaluna ex TWM 141', 'Fezandipiti ex SFA 38'})",frozenset({'Terapagos ex SCR 128'}),0.20642201834862386,0.11467889908256881,0.10550458715596331,0.5111111111111111,4.456888888888888,1.0,0.0818323373453413,1.810884070058382,0.9773812515707463,0.48936170212765956,0.4477835348301669,0.7155555555555555
"frozenset({'Bloodmoon Ursaluna ex TWM 141', 'Terapagos ex SCR 128'})",frozenset({'Fezandipiti ex SFA 38'}),0.11009174311926606,0.7064220183486238,0.10550458715596331,0.9583333333333334,1.3566017316017316,1.0,0.027733355778133156,7.045871559633034,0.29538323621694307,0.14838709677419357,0.8580729166666669,0.5538419913419914
"frozenset({'Fezandipiti ex SFA 38', 'Terapagos ex SCR 128'})",frozenset({'Bloodmoon Ursaluna ex TWM 141'}),0.11009174311926606,0.29357798165137616,0.10550458715596331,0.9583333333333334,3.2643229166666665,1.0,0.0731840754145274,16.954128440366986,0.7794710891976692,0.35384615384615387,0.9410173160173161,0.6588541666666667
frozenset({'Bloodmoon Ursaluna ex TWM 141'}),"frozenset({'Fezandipiti ex SFA 38', 'Terapagos ex SCR 128'})",0.29357798165137616,0.11009174311926606,0.10550458715596331,0.359375,3.2643229166666665,1.0,0.0731840754145274,1.3891250839113896,0.981931112365895,0.35384615384615387,0.2801224226804124,0.6588541666666667
frozenset({'Fezandipiti ex SFA 38'}),"frozenset({'Bloodmoon Ursaluna ex TWM 141', 'Terapagos ex SCR 128'})",0.7064220183486238,0.11009174311926606,0.10550458715596331,0.14935064935064937,1.3566017316017318,1.0,0.027733355778133156,1.0461516912949087,0.8953804347826086,0.14838709677419357,0.04411567813629671,0.5538419913419914
frozenset({'Terapagos ex SCR 128'}),"frozenset({'Bloodmoon Ursaluna ex TWM 141', 'Fezandipiti ex SFA 38'})",0.11467889908256881,0.20642201834862386,0.10550458715596331,0.92,4.456888888888889,1.0,0.0818323373453413,9.919724770642206,0.8760982203198918,0.48936170212765956,0.8991907514450868,0.7155555555555555
"frozenset({'Iron Bundle PAR 56', 'Fezandipiti ex SFA 38'})",frozenset({'Latias ex SSP 76'}),0.23853211009174313,0.15137614678899083,0.11467889908256881,0.4807692307692308,3.175990675990676,1.0,0.0785708273714334,1.63438668025824,0.8997590361445785,0.4166666666666667,0.3881496881496881,0.6191724941724942
"frozenset({'Iron Bundle PAR 56', 'Latias ex SSP 76'})",frozenset({'Fezandipiti ex SFA 38'}),0.11467889908256881,0.7064220183486238,0.11467889908256881,1.0,1.4155844155844157,1.0,0.0336671997306624,inf,0.33160621761658027,0.16233766233766236,1.0,0.5811688311688312
"frozenset({'Fezandipiti ex SFA 38', 'Latias ex SSP 76'})",frozenset({'Iron Bundle PAR 56'}),0.15137614678899083,0.25229357798165136,0.11467889908256881,0.7575757575757576,3.002754820936639,1.0,0.07648766938809864,3.084288990825688,0.7859459459459459,0.3968253968253968,0.6757761665737126,0.6060606060606061
frozenset({'Iron Bundle PAR 56'}),"frozenset({'Fezandipiti ex SFA 38', 'Latias ex SSP 76'})",0.25229357798165136,0.15137614678899083,0.11467889908256881,0.4545454545454546,3.002754820936639,1.0,0.07648766938809864,1.555810397553517,0.8920245398773005,0.3968253968253968,0.3572481572481573,0.6060606060606061
frozenset({'Fezandipiti ex SFA 38'}),"frozenset({'Iron Bundle PAR 56', 'Latias ex SSP 76'})",0.7064220183486238,0.11467889908256881,0.11467889908256881,0.16233766233766236,1.4155844155844157,1.0,0.0336671997306624,1.0568949576843751,0.9999999999999998,0.16233766233766236,0.05383217818450981,0.5811688311688312
frozenset({'Latias ex SSP 76'}),"frozenset({'Iron Bundle PAR 56', 'Fezandipiti ex SFA 38'})",0.15137614678899083,0.23853211009174313,0.11467889908256881,0.7575757575757576,3.175990675990676,1.0,0.0785708273714334,3.1410550458715596,0.8073513513513515,0.4166666666666667,0.6816356334428624,0.6191724941724942
"frozenset({'Iron Bundle PAR 56', 'Lumineon V BRS 40'})",frozenset({'Fezandipiti ex SFA 38'}),0.11926605504587157,0.7064220183486238,0.11467889908256881,0.9615384615384616,1.3611388611388613,1.0,0.030426731756586153,7.633027522935786,0.3012500000000001,0.16129032258064518,0.8689903846153847,0.561938061938062
