antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Nest Ball SVI 181'}),frozenset({'Counter Catcher PAR 160'}),0.9495412844036697,0.5412844036697247,0.5321100917431193,0.5603864734299517,1.0352902644722837,1.0,0.018138203854894397,1.0434519608831536,0.6755485893416934,0.5550239234449762,0.04164251207729484,0.7717186604437896
frozenset({'Counter Catcher PAR 160'}),frozenset({'Night Stretcher SFA 61'}),0.5412844036697247,0.7568807339449541,0.44495412844036697,0.8220338983050848,1.0860811504879302,1.0,0.035266391717868883,1.3660987330712102,0.17278350515463925,0.5215053763440861,0.2679884873680845,0.7049563430919363
frozenset({'Night Stretcher SFA 61'}),frozenset({'Counter Catcher PAR 160'}),0.7568807339449541,0.5412844036697247,0.44495412844036697,0.5878787878787879,1.0860811504879302,1.0,0.035266391717868883,1.1130599028602268,0.32600661349931936,0.5215053763440861,0.10157575757575765,0.7049563430919363
frozenset({'Ultra Ball SVI 196'}),frozenset({'Counter Catcher PAR 160'}),0.8440366972477065,0.5412844036697247,0.4724770642201835,0.5597826086956521,1.034174649963154,1.0,0.015613163875094704,1.0420206138860573,0.21187892632781294,0.5175879396984925,0.040326086956521644,0.7163319823139278
frozenset({'Counter Catcher PAR 160'}),frozenset({'Ultra Ball SVI 196'}),0.5412844036697247,0.8440366972477065,0.4724770642201835,0.8728813559322034,1.034174649963154,1.0,0.015613163875094704,1.226911314984709,0.07203883495145638,0.5175879396984925,0.18494516450648035,0.7163319823139278
frozenset({'Earthen Vessel PAR 163'}),frozenset({'Fezandipiti ex SFA 38'}),0.6284403669724771,0.7064220183486238,0.47706422018348627,0.759124087591241,1.0746042278888996,1.0,0.03312010773503915,1.2187934389769257,0.18684710351377026,0.5561497326203209,0.17951642335766452,0.7172243814579582
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Earthen Vessel PAR 163'}),0.7064220183486238,0.6284403669724771,0.47706422018348627,0.6753246753246753,1.0746042278888994,1.0,0.03312010773503915,1.1444036697247706,0.23647836538461547,0.5561497326203209,0.12618245951579285,0.7172243814579582
frozenset({'Earthen Vessel PAR 163'}),frozenset({'Night Stretcher SFA 61'}),0.6284403669724771,0.7568807339449541,0.5,0.7956204379562044,1.0511833665118337,1.0,0.02434559380523521,1.1895478374836175,0.131045418507192,0.5647668393782384,0.15934444291419922,0.7281132492811325
frozenset({'Night Stretcher SFA 61'}),frozenset({'Earthen Vessel PAR 163'}),0.7568807339449541,0.6284403669724771,0.5,0.6606060606060606,1.0511833665118337,1.0,0.02434559380523521,1.0947739187418088,0.20027696036004816,0.5647668393782384,0.08656939768050886,0.7281132492811325
frozenset({'Radiant Greninja ASR 46'}),frozenset({'Earthen Vessel PAR 163'}),0.47706422018348627,0.6284403669724771,0.42660550458715596,0.8942307692307692,1.4229365524985962,1.0,0.12679909098560727,3.512927439532942,0.5683833239011508,0.6283783783783784,0.7153371320037984,0.7865314430095451
frozenset({'Earthen Vessel PAR 163'}),frozenset({'Radiant Greninja ASR 46'}),0.6284403669724771,0.47706422018348627,0.42660550458715596,0.6788321167883211,1.4229365524985962,1.0,0.12679909098560727,1.6282318598832357,0.7999469003053232,0.6283783783783784,0.385836854911,0.7865314430095451
frozenset({'Ultra Ball SVI 196'}),frozenset({'Earthen Vessel PAR 163'}),0.8440366972477065,0.6284403669724771,0.555045871559633,0.6576086956521738,1.0464138368771818,1.0,0.024619139803046863,1.0851900393184795,0.28439474963539124,0.6050000000000001,0.07850241545893698,0.7704101872421454
frozenset({'Earthen Vessel PAR 163'}),frozenset({'Ultra Ball SVI 196'}),0.6284403669724771,0.8440366972477065,0.555045871559633,0.8832116788321168,1.0464138368771818,1.0,0.024619139803046863,1.3354357798165137,0.11937557392102838,0.6050000000000001,0.2511807642765135,0.7704101872421454
frozenset({'Nest Ball SVI 181'}),frozenset({'Fezandipiti ex SFA 38'}),0.9495412844036697,0.7064220183486238,0.7064220183486238,0.7439613526570048,1.0531400966183575,1.0,0.03564514771483884,1.1466158906006578,1.0000000000000002,0.7439613526570048,0.12786835748792266,0.8719806763285024
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Nest Ball SVI 181'}),0.7064220183486238,0.9495412844036697,0.7064220183486238,1.0,1.0531400966183575,1.0,0.03564514771483884,inf,0.1718750000000001,0.7439613526570048,1.0,0.8719806763285024
frozenset({'Night Stretcher SFA 61'}),frozenset({'Fezandipiti ex SFA 38'}),0.7568807339449541,0.7064220183486238,0.5779816513761468,0.7636363636363636,1.08099173553719,1.0,0.043304435653564455,1.2420606916019756,0.3081761006289304,0.6528497409326425,0.1948863636363634,0.7909090909090908
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Night Stretcher SFA 61'}),0.7064220183486238,0.7568807339449541,0.5779816513761468,0.8181818181818181,1.08099173553719,1.0,0.043304435653564455,1.3371559633027517,0.255208333333333,0.6528497409326425,0.2521440823327613,0.7909090909090908
frozenset({'Radiant Greninja ASR 46'}),frozenset({'Fezandipiti ex SFA 38'}),0.47706422018348627,0.7064220183486238,0.41743119266055045,0.8749999999999999,1.2386363636363635,1.0,0.08042252335661981,2.348623853211007,0.368421052631579,0.5449101796407186,0.5742187499999997,0.7329545454545454
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Radiant Greninja ASR 46'}),0.7064220183486238,0.47706422018348627,0.41743119266055045,0.5909090909090909,1.2386363636363635,1.0,0.08042252335661981,1.2782874617737003,0.65625,0.5449101796407186,0.21770334928229668,0.7329545454545454
frozenset({'Ultra Ball SVI 196'}),frozenset({'Fezandipiti ex SFA 38'}),0.8440366972477065,0.7064220183486238,0.6880733944954128,0.8152173913043478,1.154009034443817,1.0,0.0918272872653817,1.5887749595250942,0.8556862745098041,0.7978723404255319,0.37058423913043465,0.894621682665161
frozenset({'Fezandipiti ex SFA 38'}),frozenset({'Ultra Ball SVI 196'}),0.7064220183486238,0.8440366972477065,0.6880733944954128,0.974025974025974,1.154009034443817,1.0,0.0918272872653817,6.004587155963299,0.4545833333333333,0.7978723404255319,0.8334606569900687,0.894621682665161
frozenset({'Hisuian Heavy Ball ASR 146'}),frozenset({'Nest Ball SVI 181'}),0.48623853211009177,0.9495412844036697,0.481651376146789,0.990566037735849,1.0432048126879956,1.0,0.019947815840417438,5.348623853210951,0.08061224489795904,0.5048076923076923,0.8130360205831884,0.7489062072737216
frozenset({'Nest Ball SVI 181'}),frozenset({'Hisuian Heavy Ball ASR 146'}),0.9495412844036697,0.48623853211009177,0.481651376146789,0.5072463768115942,1.0432048126879956,1.0,0.019947815840417438,1.0426335671883433,0.8207792207792188,0.5048076923076923,0.040890269151138726,0.7489062072737216
frozenset({'Hisuian Heavy Ball ASR 146'}),frozenset({'Night Stretcher SFA 61'}),0.48623853211009177,0.7568807339449541,0.4036697247706422,0.8301886792452831,1.0968553459119497,1.0,0.03564514771483879,1.4317023445463815,0.17187499999999983,0.48087431693989074,0.30153079387682463,0.6817610062893082
frozenset({'Night Stretcher SFA 61'}),frozenset({'Hisuian Heavy Ball ASR 146'}),0.7568807339449541,0.48623853211009177,0.4036697247706422,0.5333333333333333,1.0968553459119497,1.0,0.03564514771483879,1.1009174311926606,0.363207547169811,0.48087431693989074,0.09166666666666659,0.6817610062893082
frozenset({'Ultra Ball SVI 196'}),frozenset({'Iono PAL 185'}),0.8440366972477065,0.7247706422018348,0.6238532110091743,0.7391304347826086,1.019812878370941,1.0,0.01212019190303848,1.055045871559633,0.12456747404844308,0.6601941747572815,0.05217391304347814,0.7999449642267473
frozenset({'Iono PAL 185'}),frozenset({'Ultra Ball SVI 196'}),0.7247706422018348,0.8440366972477065,0.6238532110091743,0.8607594936708861,1.019812878370941,1.0,0.01212019190303848,1.1201000834028356,0.07058823529411773,0.6601941747572815,0.10722263588979891,0.7999449642267473
frozenset({'Nest Ball SVI 181'}),frozenset({'Night Stretcher SFA 61'}),0.9495412844036697,0.7568807339449541,0.7431192660550459,0.782608695652174,1.03399209486166,1.0,0.02442976180456191,1.1183486238532112,0.6515151515151513,0.7714285714285715,0.10582444626743241,0.8822134387351779
frozenset({'Night Stretcher SFA 61'}),frozenset({'Nest Ball SVI 181'}),0.7568807339449541,0.9495412844036697,0.7431192660550459,0.9818181818181818,1.03399209486166,1.0,0.02442976180456191,2.7752293577981657,0.13522012578616358,0.7714285714285715,0.6396694214876034,0.8822134387351779
frozenset({'Nest Ball SVI 181'}),frozenset({'Pal Pad SVI 182'}),0.9495412844036697,0.48623853211009177,0.463302752293578,0.48792270531400966,1.0034636769665481,1.0,0.0015991919872064275,1.0032889042755755,0.0684068406840668,0.47641509433962265,0.0032781228433401855,0.7203764469966274
frozenset({'Pal Pad SVI 182'}),frozenset({'Nest Ball SVI 181'}),0.48623853211009177,0.9495412844036697,0.463302752293578,0.9528301886792452,1.0034636769665481,1.0,0.0015991919872064275,1.0697247706422002,0.0067185289957565645,0.47641509433962265,0.06518010291595054,0.7203764469966274
frozenset({'Radiant Greninja ASR 46'}),frozenset({'Nest Ball SVI 181'}),0.47706422018348627,0.9495412844036697,0.47706422018348627,1.0,1.0531400966183575,1.0,0.024072047807423613,inf,0.09649122807017542,0.5024154589371981,1.0,0.751207729468599
frozenset({'Nest Ball SVI 181'}),frozenset({'Radiant Greninja ASR 46'}),0.9495412844036697,0.47706422018348627,0.47706422018348627,0.5024154589371981,1.0531400966183575,1.0,0.024072047807423613,1.050948606039013,0.9999999999999991,0.5024154589371981,0.04847868463429102,0.751207729468599
frozenset({'Ultra Ball SVI 196'}),frozenset({'Nest Ball SVI 181'}),0.8440366972477065,0.9495412844036697,0.8302752293577982,0.983695652173913,1.035969334173493,1.0,0.028827539769379684,3.0948012232415785,0.22261943451413724,0.861904761904762,0.67687747035573,0.9290458937198067
frozenset({'Nest Ball SVI 181'}),frozenset({'Ultra Ball SVI 196'}),0.9495412844036697,0.8440366972477065,0.8302752293577982,0.8743961352657005,1.0359693341734928,1.0,0.028827539769379684,1.2417078334509524,0.6880964339527871,0.861904761904762,0.19465757317419696,0.9290458937198067
frozenset({'Pal Pad SVI 182'}),frozenset({'Night Stretcher SFA 61'}),0.48623853211009177,0.7568807339449541,0.43119266055045874,0.8867924528301887,1.1716409376786736,1.0,0.0631680834946553,2.1475535168195723,0.28514437689969585,0.5310734463276837,0.5343538625845498,0.7282447112635793
frozenset({'Night Stretcher SFA 61'}),frozenset({'Pal Pad SVI 182'}),0.7568807339449541,0.48623853211009177,0.43119266055045874,0.5696969696969697,1.1716409376786734,1.0,0.0631680834946553,1.1939527070680966,0.6025692492974707,0.5310734463276837,0.1624458874458874,0.7282447112635793
frozenset({'Radiant Greninja ASR 46'}),frozenset({'Night Stretcher SFA 61'}),0.47706422018348627,0.7568807339449541,0.43119266055045874,0.9038461538461539,1.1941724941724943,1.0,0.07011194343910443,2.528440366972477,0.31093691675998497,0.5371428571428571,0.604499274310595,0.7367715617715618
frozenset({'Night Stretcher SFA 61'}),frozenset({'Radiant Greninja ASR 46'}),0.7568807339449541,0.47706422018348627,0.43119266055045874,0.5696969696969697,1.194172494172494,1.0,0.07011194343910443,1.215273291122884,0.6688077077478922,0.5371428571428571,0.17713981924508237,0.7367715617715618
frozenset({'Ultra Ball SVI 196'}),frozenset({'Night Stretcher SFA 61'}),0.8440366972477065,0.7568807339449541,0.6513761467889908,0.7717391304347826,1.019631093544137,1.0,0.012541031899671706,1.0650939274792484,0.12344656172328053,0.6859903381642511,0.06111566858080382,0.8161725955204215
frozenset({'Night Stretcher SFA 61'}),frozenset({'Ultra Ball SVI 196'}),0.7568807339449541,0.8440366972477065,0.6513761467889908,0.8606060606060606,1.019631093544137,1.0,0.012541031899671706,1.1188671719186274,0.07919213393568937,0.6859903381642511,0.10623885918003532,0.8161725955204215
frozenset({'Ultra Ball SVI 196'}),frozenset({'Radiant Greninja ASR 46'}),0.8440366972477065,0.47706422018348627,0.42660550458715596,0.5054347826086956,1.0594690635451502,1.0,0.02394579580843359,1.0573646536949286,0.3598987982289685,0.4769230769230769,0.054252479023645855,0.6998327759197324
frozenset({'Radiant Greninja ASR 46'}),frozenset({'Ultra Ball SVI 196'}),0.47706422018348627,0.8440366972477065,0.42660550458715596,0.8942307692307692,1.0594690635451505,1.0,0.02394579580843359,1.4745621351125924,0.10733823806828882,0.4769230769230769,0.3218325791855197,0.6998327759197324
"frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172""})",frozenset({'Nest Ball SVI 181'}),0.518348623853211,0.9495412844036697,0.5091743119266054,0.9823008849557521,1.034500448890599,1.0,0.016980893864152802,2.85091743119264,0.06924066924066906,0.5311004784688994,0.6492357200321777,0.7592663845068615
"frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181'})","frozenset({""Boss's Orders PAL 172""})",0.5321100917431193,0.9541284403669725,0.5091743119266054,0.9568965517241378,1.002901193633952,1.0,0.001472939988216404,1.0642201834862337,0.006182653241476452,0.5211267605633803,0.06034482758620272,0.7452751989389919
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",frozenset({'Counter Catcher PAR 160'}),0.9036697247706422,0.5412844036697247,0.5091743119266054,0.5634517766497461,1.0409532822851242,1.0,0.020031983839744083,1.0507787497333048,0.40840840840840764,0.5441176470588235,0.04832487309644656,0.7520648713757205
frozenset({'Counter Catcher PAR 160'}),"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.5412844036697247,0.9036697247706422,0.5091743119266054,0.9406779661016949,1.0409532822851242,1.0,0.020031983839744083,1.6238532110091721,0.08576576576576557,0.5441176470588235,0.38418079096045116,0.7520648713757205
"frozenset({""Boss's Orders PAL 172""})","frozenset({'Counter Catcher PAR 160', 'Nest Ball SVI 181'})",0.9541284403669725,0.5321100917431193,0.5091743119266054,0.533653846153846,1.002901193633952,1.0,0.001472939988216404,1.0033103187364036,0.06306306306305988,0.5211267605633803,0.0032993966817493046,0.7452751989389919
frozenset({'Nest Ball SVI 181'}),"frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172""})",0.9495412844036697,0.518348623853211,0.5091743119266054,0.536231884057971,1.034500448890599,1.0,0.016980893864152802,1.0385607798165135,0.6609336609336588,0.5311004784688994,0.03712905452035874,0.7592663845068615
"frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172""})",frozenset({'Night Stretcher SFA 61'}),0.518348623853211,0.7568807339449541,0.42660550458715596,0.8230088495575221,1.0873692679002414,1.0,0.034277417725780635,1.3736238532110088,0.16682027649769574,0.5027027027027027,0.2719986642177322,0.6933226065969429
"frozenset({'Counter Catcher PAR 160', 'Night Stretcher SFA 61'})","frozenset({""Boss's Orders PAL 172""})",0.44495412844036697,0.9541284403669725,0.42660550458715596,0.9587628865979382,1.004857256145916,1.0,0.0020621159835030323,1.1123853211009171,0.008708788767439626,0.4386792452830189,0.10103092783505128,0.7029391356066614
"frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",frozenset({'Counter Catcher PAR 160'}),0.7155963302752294,0.5412844036697247,0.42660550458715596,0.5961538461538461,1.1013689700130378,1.0,0.039264371685885036,1.1358671909130624,0.3236212278876172,0.5138121546961326,0.11961538461538465,0.6921447196870926
frozenset({'Counter Catcher PAR 160'}),"frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.5412844036697247,0.7155963302752294,0.42660550458715596,0.788135593220339,1.1013689700130378,1.0,0.039264371685885036,1.3423853211009174,0.20064516129032262,0.5138121546961326,0.2550574084199015,0.6921447196870926
"frozenset({""Boss's Orders PAL 172""})","frozenset({'Counter Catcher PAR 160', 'Night Stretcher SFA 61'})",0.9541284403669725,0.44495412844036697,0.42660550458715596,0.4471153846153846,1.004857256145916,1.0,0.0020621159835030323,1.0039090546469884,0.10537634408601959,0.4386792452830189,0.0038938334392879287,0.7029391356066614
frozenset({'Night Stretcher SFA 61'}),"frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172""})",0.7568807339449541,0.518348623853211,0.42660550458715596,0.5636363636363636,1.0873692679002414,1.0,0.034277417725780635,1.1037844036697246,0.3304930006086425,0.5027027027027027,0.09402597402597396,0.6933226065969429
"frozenset({'Ultra Ball SVI 196', ""Boss's Orders PAL 172""})",frozenset({'Counter Catcher PAR 160'}),0.7981651376146789,0.5412844036697247,0.44954128440366975,0.5632183908045978,1.0405221118254435,1.0,0.0175069438599445,1.050217286335104,0.19294990723562208,0.5051546391752577,0.047816091954023233,0.6968634326904346
"frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172""})",frozenset({'Ultra Ball SVI 196'}),0.518348623853211,0.8440366972477065,0.44954128440366975,0.8672566371681416,1.0275105809926894,1.0,0.012036023903711834,1.1749235474006114,0.0555879494655006,0.49246231155778886,0.14888079125455475,0.6999326664101577
frozenset({'Ultra Ball SVI 196'}),"frozenset({'Counter Catcher PAR 160', ""Boss's Orders PAL 172""})",0.8440366972477065,0.518348623853211,0.44954128440366975,0.532608695652174,1.0275105809926897,1.0,0.012036023903711834,1.0305099210582462,0.17166866746698722,0.49246231155778886,0.02960662525879924,0.6999326664101577
frozenset({'Counter Catcher PAR 160'}),"frozenset({'Ultra Ball SVI 196', ""Boss's Orders PAL 172""})",0.5412844036697247,0.7981651376146789,0.44954128440366975,0.8305084745762713,1.0405221118254433,1.0,0.0175069438599445,1.1908256880733954,0.08489795918367372,0.5051546391752577,0.1602465331278897,0.6968634326904346
"frozenset({""Boss's Orders PAL 172"", 'Earthen Vessel PAR 163'})",frozenset({'Fezandipiti ex SFA 38'}),0.5825688073394495,0.7064220183486238,0.43577981651376146,0.7480314960629922,1.058901728193067,1.0,0.02424038380607696,1.1651376146788996,0.13325621746674393,0.510752688172043,0.14173228346456737,0.6824573064730546
"frozenset({""Boss's Orders PAL 172"", 'Fezandipiti ex SFA 38'})",frozenset({'Earthen Vessel PAR 163'}),0.6651376146788991,0.6284403669724771,0.43577981651376146,0.6551724137931034,1.042537125597785,1.0,0.017780489857756043,1.0775229357798164,0.12184571016582525,0.5080213903743315,0.07194550872711784,0.674301535363705
frozenset({'Earthen Vessel PAR 163'}),"frozenset({""Boss's Orders PAL 172"", 'Fezandipiti ex SFA 38'})",0.6284403669724771,0.6651376146788991,0.43577981651376146,0.6934306569343066,1.042537125597785,1.0,0.017780489857756043,1.0922892092616865,0.1098115659519166,0.5080213903743315,0.08449155084491561,0.674301535363705
frozenset({'Fezandipiti ex SFA 38'}),"frozenset({""Boss's Orders PAL 172"", 'Earthen Vessel PAR 163'})",0.7064220183486238,0.5825688073394495,0.43577981651376146,0.6168831168831169,1.0589017281930668,1.0,0.02424038380607696,1.0895661638936405,0.18947368421052652,0.510752688172043,0.08220351077493955,0.6824573064730546
"frozenset({""Boss's Orders PAL 172"", 'Earthen Vessel PAR 163'})",frozenset({'Night Stretcher SFA 61'}),0.5825688073394495,0.7568807339449541,0.45871559633027525,0.7874015748031498,1.0403245048914342,1.0,0.017780489857756154,1.1435609921848462,0.09285714285714324,0.5208333333333334,0.12553855296389896,0.696731090431878
"frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",frozenset({'Earthen Vessel PAR 163'}),0.7155963302752294,0.6284403669724771,0.45871559633027525,0.6410256410256411,1.0200262025079545,1.0,0.009005975927952214,1.0350589777195283,0.0690322580645163,0.5181347150259068,0.03387147831592289,0.6854763241624555
frozenset({'Earthen Vessel PAR 163'}),"frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.6284403669724771,0.7155963302752294,0.45871559633027525,0.7299270072992701,1.0200262025079543,1.0,0.009005975927952214,1.053062236548475,0.05283950617283963,0.5181347150259068,0.05038850953614302,0.6854763241624555
frozenset({'Night Stretcher SFA 61'}),"frozenset({""Boss's Orders PAL 172"", 'Earthen Vessel PAR 163'})",0.7568807339449541,0.5825688073394495,0.45871559633027525,0.6060606060606061,1.0403245048914342,1.0,0.017780489857756154,1.059633027522936,0.1594339622641516,0.5208333333333334,0.05627705627705643,0.696731090431878
"frozenset({'Ultra Ball SVI 196', ""Boss's Orders PAL 172""})",frozenset({'Earthen Vessel PAR 163'}),0.7981651376146789,0.6284403669724771,0.5091743119266054,0.6379310344827586,1.0151019380820538,1.0,0.0075751199393989666,1.0262123197903013,0.073710073710073,0.5549999999999999,0.025542784163473647,0.7240750062924741
"frozenset({""Boss's Orders PAL 172"", 'Earthen Vessel PAR 163'})",frozenset({'Ultra Ball SVI 196'}),0.5825688073394495,0.8440366972477065,0.5091743119266054,0.8740157480314961,1.0355186579938376,1.0,0.017464859860281068,1.2379587155963299,0.08217008217008191,0.5549999999999999,0.19221861973135687,0.7386383087983567
frozenset({'Ultra Ball SVI 196'}),"frozenset({""Boss's Orders PAL 172"", 'Earthen Vessel PAR 163'})",0.8440366972477065,0.5825688073394495,0.5091743119266054,0.6032608695652173,1.0355186579938376,1.0,0.017464859860281068,1.0521553349252228,0.21992580816110172,0.5549999999999999,0.04956999522216902,0.7386383087983567
frozenset({'Earthen Vessel PAR 163'}),"frozenset({'Ultra Ball SVI 196', ""Boss's Orders PAL 172""})",0.6284403669724771,0.7981651376146789,0.5091743119266054,0.8102189781021897,1.0151019380820538,1.0,0.0075751199393989666,1.0635144671841914,0.04004004004003965,0.5549999999999999,0.059721300597212555,0.7240750062924741
"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",frozenset({'Fezandipiti ex SFA 38'}),0.9036697247706422,0.7064220183486238,0.6651376146788991,0.7360406091370558,1.0419276155316763,1.0,0.026765423785876652,1.1122088920254058,0.41773399014778406,0.7038834951456311,0.10088832487309644,0.8387995253477487
"frozenset({""Boss's Orders PAL 172"", 'Fezandipiti ex SFA 38'})",frozenset({'Nest Ball SVI 181'}),0.6651376146788991,0.9495412844036697,0.6651376146788991,1.0,1.0531400966183575,1.0,0.03356198973150415,inf,0.1506849315068496,0.7004830917874396,1.0,0.8502415458937198
frozenset({'Nest Ball SVI 181'}),"frozenset({""Boss's Orders PAL 172"", 'Fezandipiti ex SFA 38'})",0.9495412844036697,0.6651376146788991,0.6651376146788991,0.7004830917874396,1.0531400966183575,1.0,0.03356198973150415,1.1180082864752885,1.0000000000000016,0.7004830917874396,0.10555224670769636,0.8502415458937198
frozenset({'Fezandipiti ex SFA 38'}),"frozenset({""Boss's Orders PAL 172"", 'Nest Ball SVI 181'})",0.7064220183486238,0.9036697247706422,0.6651376146788991,0.9415584415584416,1.0419276155316766,1.0,0.026765423785876652,1.6483180428134563,0.1370689655172416,0.7038834951456311,0.39332096474953643,0.8387995253477487
"frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",frozenset({'Fezandipiti ex SFA 38'}),0.7155963302752294,0.7064220183486238,0.536697247706422,0.75,1.0616883116883118,1.0,0.031184243750526086,1.1743119266055047,0.20430107526881747,0.6062176165803108,0.14843750000000006,0.7548701298701299
"frozenset({""Boss's Orders PAL 172"", 'Fezandipiti ex SFA 38'})",frozenset({'Night Stretcher SFA 61'}),0.6651376146788991,0.7568807339449541,0.536697247706422,0.8068965517241379,1.0660815047021943,1.0,0.03326740173386078,1.2590104849279158,0.18510713031260975,0.6062176165803108,0.2057254391672086,0.7579937304075235
frozenset({'Night Stretcher SFA 61'}),"frozenset({""Boss's Orders PAL 172"", 'Fezandipiti ex SFA 38'})",0.7568807339449541,0.6651376146788991,0.536697247706422,0.7090909090909091,1.0660815047021943,1.0,0.03326740173386078,1.1510894495412844,0.254958877600387,0.6062176165803108,0.13125778331257784,0.7579937304075235
frozenset({'Fezandipiti ex SFA 38'}),"frozenset({""Boss's Orders PAL 172"", 'Night Stretcher SFA 61'})",0.7064220183486238,0.7155963302752294,0.536697247706422,0.7597402597402597,1.0616883116883116,1.0,0.031184243750526086,1.1837341929085046,0.1979166666666669,0.6062176165803108,0.15521575198994533,0.7548701298701299
